time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	
91.46412	1763568799.391	70.597549	113.265314,255.207429,159.072495	0.103273,0.286708,-0.4432,0.843035	T	113.265313,255.207428,159.072495	0.272897,-0.775904,-0.568771	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	189.553284,38.288862,0.062501	TemplateFloor_18	
91.478131	1763568799.404	70.321999	113.259244,255.171726,159.104767	0.101631,0.284716,-0.443919,0.843531	T	113.259244,255.171725,159.104767	0.273865,-0.778831,-0.564288	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	190.441507,35.660571,0.062503	TemplateFloor_18	
91.493609	1763568799.419	72.714577	113.314977,255.078436,159.248383	0.098637,0.280915,-0.444667,0.844766	T	113.314977,255.078436,159.248383	0.277624,-0.783786,-0.555521	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	192.863199,30.481773,0.062502	TemplateFloor_18	
91.507491	1763568799.434	65.426201	113.341345,255.013879,159.347672	0.095512,0.277033,-0.444911,0.846276	T	113.341344,255.013879,159.347672	0.281658,-0.788303,-0.547035	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	195.348622,25.475799,0.062492	TemplateFloor_18	
91.521208	1763568799.448	71.841125	113.373199,254.943532,159.485992	0.093324,0.272821,-0.445129,0.847773	T	113.373199,254.943532,159.485992	0.287111,-0.791533,-0.539484	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	198.211903,21.035905,0.062508	TemplateFloor_18	
91.53494	1763568799.462	73.168419	113.422594,254.95603,159.59465	0.091324,0.267348,-0.446099,0.849224	T	113.409217,254.95332,159.597549	0.291841,-0.796056,-0.530211	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	201.215341,15.427505,0.062499	TemplateFloor_18	
91.548698	1763568799.475	72.375656	113.39816,254.940711,159.64917	0.089358,0.263611,-0.446079,0.850611	T	113.39816,254.940709,159.64917	0.295757,-0.798931,-0.523677	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	203.521787,11.472159,0.062503	TemplateFloor_18	
91.562381	1763568799.489	69.703903	113.374477,254.942894,159.723053	0.08826,0.260714,-0.445859,0.851732	T	113.374477,254.942894,159.723053	0.299291,-0.800869,-0.518685	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	205.495456,8.420741,0.062497	TemplateFloor_18	
91.576047	1763568799.503	76.675362	113.348394,254.960688,159.751602	0.088663,0.25973,-0.445773,0.852036	T	113.348394,254.960687,159.751602	0.300464,-0.800962,-0.517863	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	205.993742,7.974298,0.062496	TemplateFloor_18	
91.589764	1763568799.516	73.258453	113.308507,254.982954,159.773956	0.089494,0.259926,-0.445732,0.851911	T	113.308507,254.982953,159.773956	0.300293,-0.800246,-0.519067	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	205.699161,8.755346,0.062498	TemplateFloor_18	
91.6035	1763568799.53	73.431137	113.278304,255.008438,159.760681	0.091893,0.261226,-0.445827,0.851208	T	113.278304,255.008438,159.760681	0.298614,-0.798011,-0.523458	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	204.374242,11.54813,0.062497	TemplateFloor_18	
91.617409	1763568799.543	72.691322	113.221475,255.000511,159.746399	0.093795,0.263929,-0.445203,0.850493	T	113.221475,255.00051,159.746399	0.289644,-0.767146,-0.572357	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	194.024865,40.970729,0.06249	TemplateFloor_18	
91.631317	1763568799.558	71.478104	113.1813,254.999564,159.69754	0.095634,0.267391,-0.444542,0.849552	T	113.181302,254.999564,159.69754	0.286956,-0.763278,-0.578846	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	192.313188,44.500233,0.062504	TemplateFloor_18	
91.645033	1763568799.571	71.826172	113.132868,254.985695,159.629547	0.09755,0.270641,-0.443952,0.848613	T	113.139035,254.981515,159.628891	0.283984,-0.759226,-0.585601	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	190.514626,48.103931,0.062504	TemplateFloor_18	
91.65887	1763568799.586	73.732719	113.108933,254.951765,159.570496	0.099881,0.273234,-0.443761,0.84761	T	113.108933,254.951765,159.570496	0.281657,-0.756001,-0.590874	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	189.137952,50.866146,0.062511	TemplateFloor_18	
91.672908	1763568799.599	72.289337	113.08241,254.924939,159.52124	0.10151,0.274719,-0.444204,0.846704	T	113.082411,254.924939,159.52124	0.279054,-0.75422,-0.594374	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	187.942022,52.581231,0.062505	TemplateFloor_18	
91.686852	1763568799.613	70.64193	113.061154,254.893213,159.465607	0.103283,0.275831,-0.444953,0.845734	T	113.059826,254.89211,159.464188	0.276212,-0.752863,-0.597415	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	186.75337,54.012694,0.062492	TemplateFloor_18	
91.700738	1763568799.628	71.51387	113.022174,254.872571,159.399765	0.104948,0.277461,-0.445604,0.844653	T	113.022174,254.872572,159.399765	0.273102,-0.751021,-0.601151	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	185.403969,55.810426,0.062494	TemplateFloor_18	
91.714508	1763568799.641	71.945045	112.974697,254.842246,159.34845	0.106032,0.279904,-0.445717,0.843651	T	112.974697,254.842246,159.34845	0.144401,-0.615175,-0.775054	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.552589,196.991063,86.463763	StaticMeshActor_1	
91.728438	1763568799.655	72.937859	112.945288,254.802671,159.297104	0.106643,0.281657,-0.445964,0.84286	T	112.945287,254.802671,159.297104	0.141472,-0.613295,-0.777081	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.261975,197.066487,86.143531	StaticMeshActor_1	
91.742367	1763568799.669	71.249931	112.913919,254.765024,159.271851	0.107021,0.282389,-0.446736,0.842158	T	112.91392,254.765023,159.271851	0.139122,-0.612793,-0.777901	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.999241,197.120765,86.097774	StaticMeshActor_1	
91.756133	1763568799.683	72.15477	112.886787,254.72433,159.245377	0.107495,0.28298,-0.447599,0.84144	T	112.886785,254.724329,159.245377	0.136848,-0.612329,-0.77867	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.747352,197.172411,86.060837	StaticMeshActor_1	
91.770171	1763568799.696	71.853531	112.858723,254.675082,159.235977	0.107335,0.283807,-0.448582,0.840659	T	112.858724,254.675082,159.235977	0.133867,-0.612546,-0.779017	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.410984,197.23162,86.182683	StaticMeshActor_1	
91.784152	1763568799.711	71.074219	112.836595,254.645674,159.246353	0.106974,0.284076,-0.449414,0.840169	T	112.836596,254.645675,159.246353	0.155018,-0.637145,-0.754994	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.937711,196.681591,90.56221	StaticMeshActor_1	
91.797989	1763568799.724	71.788521	112.821663,254.599454,159.254578	0.106502,0.283836,-0.449997,0.839999	T	112.821663,254.599454,159.254578	0.15425,-0.63827,-0.754201	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.814814,196.690555,90.828824	StaticMeshActor_1	
91.812255	1763568799.738	72.282539	112.798747,254.572354,159.293213	0.106097,0.28307,-0.450365,0.840111	T	112.798747,254.572354,159.293213	0.154645,-0.639547,-0.753037	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.796455,196.677237,91.125704	StaticMeshActor_1	
91.825727	1763568799.753	69.583138	112.773924,254.537789,159.328445	0.105603,0.281997,-0.450874,0.840261	T	112.773926,254.53779,159.328445	0.153947,-0.64119,-0.751781	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.663193,196.682354,91.495516	StaticMeshActor_1	
91.839692	1763568799.766	74.430229	112.752677,254.495301,159.362869	0.104819,0.280542,-0.451593,0.84046	T	112.752676,254.4953,159.362869	0.154649,-0.643637,-0.749543	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.648348,196.656059,92.007764	StaticMeshActor_1	
91.853495	1763568799.78	71.940376	112.728577,254.469209,159.408081	0.104135,0.27912,-0.452435,0.840566	T	112.728577,254.469209,159.408081	0.15592,-0.643621,-0.749294	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.737708,196.634431,92.07888	StaticMeshActor_1	
91.86732	1763568799.794	72.238678	112.694622,254.443324,159.442993	0.103848,0.278089,-0.452986,0.840646	T	112.691739,254.440984,159.442383	0.15641,-0.645093,-0.747925	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.709171,196.621326,92.407067	StaticMeshActor_1	
91.88137	1763568799.808	72.247543	112.671493,254.408918,159.464569	0.103759,0.277254,-0.453678,0.84056	T	112.671494,254.40892,159.464569	0.156574,-0.64352,-0.749244	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.728146,196.629748,92.19399	StaticMeshActor_1	
91.895114	1763568799.821	70.729858	112.635156,254.373113,159.47699	0.104004,0.276565,-0.454269,0.840437	T	112.636559,254.376754,159.47905	0.156447,-0.643965,-0.748888	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.662987,196.634789,92.330317	StaticMeshActor_1	
91.909121	1763568799.836	73.783852	112.596812,254.347171,159.476547	0.104988,0.276147,-0.455077,0.840015	T	112.596812,254.347172,159.476547	0.155942,-0.643808,-0.749129	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.569995,196.652262,92.344543	StaticMeshActor_1	
91.922922	1763568799.849	69.97068	112.558073,254.314522,159.46637	0.10594,0.276381,-0.455666,0.839499	T	112.558073,254.314523,159.46637	0.154744,-0.642912,-0.750145	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.427046,196.687013,92.228279	StaticMeshActor_1	
91.936888	1763568799.863	73.006035	112.518208,254.291778,159.436966	0.107033,0.276988,-0.45614,0.838902	T	112.518207,254.291778,159.436966	0.153237,-0.641501,-0.751662	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.266109,196.732021,91.994062	StaticMeshActor_1	
91.950801	1763568799.877	71.632202	112.465629,254.276232,159.391586	0.10849,0.278084,-0.456439,0.83819	T	112.465629,254.276233,159.391586	0.155542,-0.623833,-0.765924	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.792563,196.808587,88.835872	StaticMeshActor_1	
91.964768	1763568799.891	71.889687	112.412511,254.239116,159.348373	0.110198,0.279873,-0.456669,0.837246	T	112.412511,254.239117,159.348373	0.152869,-0.620601,-0.769081	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.537246,196.890472,88.280483	StaticMeshActor_1	
91.978592	1763568799.904	71.985428	112.371241,254.197295,159.308517	0.111711,0.281354,-0.457592,0.836044	T	112.371241,254.197295,159.308517	0.14939,-0.618279,-0.77163	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	126.194682,196.979513,87.900541	StaticMeshActor_1	
91.992596	1763568799.92	70.840103	112.33047,254.154099,159.260254	0.112831,0.282493,-0.458808,0.834843	T	112.330471,254.1541,159.260254	0.144345,-0.619373,-0.771714	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.630828,197.076458,88.145271	StaticMeshActor_1	
92.006368	1763568799.933	71.766891	112.300604,254.108044,159.226288	0.11349,0.283527,-0.460019,0.833736	T	112.300604,254.108045,159.226288	0.140817,-0.618579,-0.773001	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.264523,197.153642,88.05517	StaticMeshActor_1	
92.020514	1763568799.946	73.588394	112.274369,254.075075,159.201385	0.113813,0.284261,-0.460998,0.832901	T	112.277166,254.073368,159.20192	0.139851,-0.617728,-0.773857	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	125.155577,197.182043,87.932904	StaticMeshActor_1	
92.034318	1763568799.961	70.336853	112.257171,254.032471,159.193985	0.113943,0.284339,-0.461805,0.832409	T	112.257171,254.032472,159.193985	0.13821,-0.617871,-0.774037	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	124.965053,197.214715,88.017106	StaticMeshActor_1	
92.048204	1763568799.975	73.06897	112.233325,253.984016,159.220795	0.113402,0.283748,-0.46259,0.832249	T	112.233326,253.984016,159.220795	0.137583,-0.619482,-0.77286	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	124.839268,197.217563,88.400881	StaticMeshActor_1	
92.062136	1763568799.988	71.690231	112.224121,253.934253,159.258163	0.112613,0.282073,-0.464065,0.832104	T	112.224121,253.93425,159.258163	0.137283,-0.622659,-0.770356	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	124.731138,197.200748,89.068657	StaticMeshActor_1	
92.076214	1763568800.003	73.170029	112.205585,253.90284,159.297867	0.111669,0.28041,-0.465544,0.831967	T	112.205585,253.90284,159.297867	0.136905,-0.626005,-0.767707	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	124.607753,197.186467,89.744566	StaticMeshActor_1	
92.090207	1763568800.017	70.547234	112.172658,253.885284,159.331451	0.110612,0.279383,-0.46661,0.831856	T	112.172658,253.885284,159.331451	0.130791,-0.634797,-0.761529	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	123.841387,197.243746,91.383269	StaticMeshActor_1	
92.103954	1763568800.029	69.482079	112.145378,253.870212,159.363297	0.110084,0.278745,-0.467686,0.831537	T	112.145377,253.870212,159.363297	0.129677,-0.636574,-0.760235	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	123.677077,197.255067,91.751327	StaticMeshActor_1	
92.117786	1763568800.043	74.250626	112.118681,253.852362,159.390793	0.109933,0.278334,-0.468811,0.83106	T	112.120051,253.85018,159.385406	0.128193,-0.637586,-0.759639	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	123.492987,197.277953,91.984862	StaticMeshActor_1	
92.131832	1763568800.059	72.183411	112.10326,253.83479,159.409576	0.109725,0.278005,-0.469707,0.830692	T	112.10326,253.834789,159.409576	0.127037,-0.638796,-0.758816	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	123.346447,197.291969,92.24454	StaticMeshActor_1	
92.145634	1763568800.072	71.870056	112.079336,253.818064,159.425629	0.109595,0.27769,-0.470243,0.830511	T	112.079336,253.818064,159.425629	0.126501,-0.639514,-0.7583	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	123.257643,197.299955,92.410825	StaticMeshActor_1	
92.159563	1763568800.086	72.623215	112.0562,253.806107,159.430313	0.109586,0.277429,-0.470799,0.830285	T	112.0562,253.806106,159.430313	-0.04871,-0.611203,-0.789973	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	107.361641,194.910851,83.310487	StaticMeshActor_1	
92.17362	1763568800.099	72.343201	112.024159,253.792286,159.420685	0.109943,0.277579,-0.471274,0.829918	T	112.024159,253.792287,159.420685	-0.049676,-0.610704,-0.790299	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	107.23234,194.894005,83.20324	StaticMeshActor_1	
92.18776	1763568800.113	70.965256	111.988925,253.781271,159.416718	0.110651,0.277864,-0.472195,0.829204	T	111.988924,253.781271,159.416718	-0.051148,-0.607041,-0.793022	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	107.037076,195.021009,82.655582	StaticMeshActor_1	
92.201848	1763568800.129	70.916962	111.958605,253.769516,159.403458	0.111615,0.278576,-0.473434,0.828129	T	111.958604,253.769516,159.403458	-0.054144,-0.605416,-0.794066	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	106.701749,194.999278,82.321894	StaticMeshActor_1	
92.215755	1763568800.143	70.048615	111.932714,253.752603,159.390884	0.112588,0.27956,-0.474454,0.827081	T	111.932714,253.752603,159.390884	-0.054511,-0.600946,-0.797429	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	106.621186,195.206437,81.704334	StaticMeshActor_1	
92.229545	1763568800.156	72.660683	111.90177,253.732242,159.382172	0.113353,0.28048,-0.475301,0.826178	T	111.90177,253.732241,159.382172	-0.057189,-0.599316,-0.798467	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	106.314627,195.190597,81.389087	StaticMeshActor_1	
92.243383	1763568800.17	72.198517	111.871287,253.704805,159.36528	0.113845,0.281533,-0.476257,0.825202	T	111.871481,253.701726,159.364502	-0.060495,-0.597949,-0.799248	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	105.945913,195.139998,81.08977	StaticMeshActor_1	
92.257137	1763568800.183	73.299278	111.843748,253.676713,159.355392	0.114289,0.282286,-0.477568,0.824124	T	111.843747,253.676713,159.355392	-0.062788,-0.595993,-0.800531	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	105.677328,195.152199,80.747608	StaticMeshActor_1	
92.271073	1763568800.198	72.239204	111.812726,253.653728,159.334091	0.11492,0.282959,-0.479296,0.822802	T	111.812726,253.653729,159.334091	-0.066677,-0.594905,-0.801025	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	105.245861,195.070295,80.454744	StaticMeshActor_1	
92.285201	1763568800.211	71.023216	111.762587,253.637508,159.303711	0.115772,0.284116,-0.48088,0.821358	T	111.75805,253.640372,159.306366	-0.068414,-0.591978,-0.803045	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	104.997647,195.150521,79.964078	StaticMeshActor_1	
92.299305	1763568800.226	71.315498	111.702433,253.614686,159.272781	0.11707,0.285928,-0.482925,0.819343	T	111.702433,253.614686,159.272781	-0.074112,-0.589246,-0.804548	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	104.340376,195.087316,79.36219	StaticMeshActor_1	
92.313299	1763568800.239	69.468086	111.639252,253.581142,159.243744	0.118009,0.287934,-0.485253,0.817127	T	111.639252,253.581142,159.243744	-0.081028,-0.586634,-0.805788	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	103.542758,194.968962,78.737188	StaticMeshActor_1	
92.326998	1763568800.253	73.261673	111.58885,253.540394,159.222382	0.118816,0.289549,-0.487839,0.814897	T	111.588849,253.540393,159.222382	-0.087845,-0.584537,-0.806598	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	102.764114,194.823857,78.201871	StaticMeshActor_1	
92.340928	1763568800.268	73.500763	111.511015,253.487545,159.216263	0.119279,0.290699,-0.490867,0.812598	T	111.511016,253.487545,159.216263	-0.094833,-0.583341,-0.806672	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	101.938076,194.606439,77.794599	StaticMeshActor_1	
92.35486	1763568800.282	71.751968	111.447153,253.457623,159.192596	0.119692,0.291882,-0.494101,0.81015	T	111.447153,253.457622,159.192596	-0.071461,-0.589662,-0.804482	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	104.36728,195.044741,79.501101	StaticMeshActor_1	
92.368938	1763568800.296	71.617851	111.360352,253.42425,159.165054	0.120263,0.293339,-0.497515,0.807445	T	111.360351,253.424248,159.165054	-0.079658,-0.588224,-0.804765	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	103.422861,194.816476,78.984075	StaticMeshActor_1	
92.382957	1763568800.309	71.593231	111.27211,253.379133,159.135757	0.121014,0.294588,-0.501207,0.80459	T	111.272111,253.379133,159.135757	-0.087997,-0.586688,-0.805018	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	102.452111,194.580074,78.457125	StaticMeshActor_1	
92.396679	1763568800.323	71.344994	111.181949,253.315369,159.125107	0.121652,0.295144,-0.505219,0.801776	T	111.181949,253.315369,159.125107	-0.095899,-0.585892,-0.804695	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	101.522214,194.304034,78.077802	StaticMeshActor_1	
92.410766	1763568800.336	71.964722	111.106726,253.250155,159.130142	0.121435,0.294815,-0.509917,0.798951	T	111.106726,253.250155,159.130142	-0.103975,-0.587083,-0.802822	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	100.597413,193.914419,77.991779	StaticMeshActor_1	
92.424462	1763568800.35	70.560173	111.008994,253.18762,159.154816	0.121396,0.293912,-0.51471,0.796211	T	111.008994,253.18762,159.154816	-0.111337,-0.588458,-0.800825	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	99.719967,193.524377,77.961721	StaticMeshActor_1	
92.438335	1763568800.364	73.303566	110.881443,253.140232,159.17543	0.121094,0.293754,-0.519865,0.79296	T	110.881443,253.14023,159.17543	-0.120637,-0.58944,-0.798754	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	98.58784,193.076052,77.783957	StaticMeshActor_1	
92.452234	1763568800.379	71.994247	110.768993,253.097116,159.181839	0.121027,0.293758,-0.525478,0.78926	T	110.766076,253.096552,159.185379	-0.131233,-0.589888,-0.796749	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	97.30847,192.607678,77.48625	StaticMeshActor_1	
92.465955	1763568800.393	72.440659	110.651752,253.038327,159.209183	0.120402,0.293863,-0.530913,0.785672	T	110.651753,253.038328,159.209183	-0.141448,-0.590756,-0.794355	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	95.977518,191.753701,76.805234	StaticMeshActor_1	
